transaction_id,customer_code,product_code,sale_date,quantity,unit_price,discount,payment_method,currency,sales_channel,region
TXN004019,CUST0025,PROD0006,2024-12-15,9,1450.57,42.69,DEBIT_CARD,PEN,MOBILE_APP,SUR
TXN004020,CUST0082,PROD0018,20240317,2,616.15,36.85,BANK_TRANSFER,USD,MOBILE_APP,NORTE
TXN004021,CUST0051,PROD0032,2024-08-06,1,1033.68,15.6,DEBIT_CARD,EUR,MOBILE_APP,CENTRO
TXN004022,CUST0007,PROD0022,2024-06-29,4,1611.51,40.66,CRYPTO,USD,MOBILE_APP,CENTRO
TXN004023,CUST0017,PROD0005,2024-04-02,10,1664.77,29.11,CASH,EUR,MOBILE_APP,SUR
TXN004024,CUST0051,PROD0006,2024-02-21,6,1592.25,43.88,BANK_TRANSFER,EUR,STORE,ORIENTE
TXN004025,CUST0094,PROD0008,2024-10-09,7,968.73,6.86,CASH,EUR,STORE,ORIENTE
TXN004026,CUST0062,PROD0043,2024-03-19,9,183.62,20.02,CASH,PEN,STORE,CENTRO
TXN004027,CUST0044,PROD0040,2024-12-02,2,374.72,18.58,BANK_TRANSFER,PEN,ONLINE,ORIENTE
TXN004028,CUST0093,PROD0023,2024-04-26,8,999999.99,33.41,CASH,PEN,PHONE,ORIENTE
TXN004029,CUST0090,PROD0008,2024-06-24,10,1975.34,45.34,BANK_TRANSFER,PEN,ONLINE,ORIENTE
TXN004030,CUST0055,PROD0024,2024-11-01,9,-10,43.35,PAYPAL,EUR,ONLINE,ORIENTE
TXN004031,CUST0027,PROD0032,2024-06-03,7,341.58,2.64,PAYPAL,EUR,STORE,SUR
TXN004032,CUST0092,PROD0013,2024-10-31,6,576.91,2.11,DEBIT_CARD,EUR,PHONE,SUR
TXN004033,CUST0077,PROD0049,2024-07-16,2,1364.45,38.35,PAYPAL,EUR,MOBILE_APP,SUR
TXN004034,CUST0028,PROD0031,2024-05-04,9,1344.35,24.28,DEBIT_CARD,USD,ONLINE,SUR
TXN004030,CUST0014,PROD0039,2024-07-06,8,396.25,27.03,BANK_TRANSFER,EUR,PHONE,ORIENTE
TXN004036,CUST0080,PROD0003,2024-05-20,9,1419.43,33.32,PAYPAL,PEN,STORE,SUR
TXN004037,CUST0080,PROD0032,2024-05-31,1,1450.7,21.52,CASH,PEN,ONLINE,CENTRO
TXN004038,CUST0060,PROD0049,2024-08-21,9,1046.12,13.45,DEBIT_CARD,PEN,ONLINE,CENTRO
TXN004039,CUST0027,PROD0018,2024-08-01,7,179.23,34.67,CASH,EUR,ONLINE,CENTRO
TXN004040,CUST0033,PROD0002,2024-07-20,6,1869.52,30.77,BANK_TRANSFER,USD,STORE,CENTRO
TXN004041,CUST0030,PROD0031,2024-12-06,4,888.72,21.96,CRYPTO,PEN,ONLINE,ORIENTE
TXN004042,CUST0044,PROD0028,2024-12-11,2,750.85,31.74,BANK_TRANSFER,PEN,MOBILE_APP,ORIENTE
TXN004043,CUST0096,PROD0030,2024-10-14,5,1035.72,42.89,BANK_TRANSFER,USD,MOBILE_APP,NORTE
TXN004044,CUST0052,PROD0006,2024-11-05,2,265.73,19.55,CASH,USD,STORE,CENTRO
TXN004045,CUST0068,PROD0014,2024-02-13,7,801.89,26.13,PAYPAL,EUR,ONLINE,ORIENTE
TXN004046,CUST0005,PROD0028,2024-02-20,5,1242.43,22.09,CRYPTO,PEN,MOBILE_APP,CENTRO
TXN004047,CUST0076,PROD0025,2024-04-14,8,407.57,32.38,CRYPTO,USD,STORE,ORIENTE
TXN004048,CUST0063,PROD0003,2024-06-02,4,1295.67,19.48,BANK_TRANSFER,PEN,MOBILE_APP,SUR
TXN004049,CUST0018,PROD0026,2024-03-14,6,1993.3,7.56,BANK_TRANSFER,EUR,STORE,SUR
TXN004050,CUST0023,PROD0020,2024-09-27,2,1258.64,4.21,DEBIT_CARD,PEN,ONLINE,SUR
TXN004051,CUST0056,PROD0037,2024-10-22,2,649.9,19.72,PAYPAL,EUR,PHONE,CENTRO
TXN004052,CUST0085,PROD0030,2024-01-09,1,532.79,35.7,DEBIT_CARD,PEN,ONLINE,CENTRO
TXN004053,CUST0053,PROD0020,20240317,8,831.05,32.09,CASH,EUR,ONLINE,CENTRO
TXN004054,CUST0006,PROD0044,2024-10-06,8,1555.71,39.03,CREDIT_CARD,EUR,STORE,NORTE
TXN004055,CUST0038,PROD0050,2024-10-15,7,1891.32,28.14,PAYPAL,EUR,STORE,SUR
TXN004056,CUST0040,PROD0016,20240914,1,901.79,40.32,BANK_TRANSFER,EUR,STORE,NORTE
TXN004057,CUST0035,PROD0035,2024-05-02,8,1822.99,35.96,CREDIT_CARD,PEN,MOBILE_APP,NORTE
TXN004058,CUST0078,PROD0004,2024-06-27,10,469.08,24.84,PAYPAL,USD,PHONE,SUR
TXN004059,CUST0056,PROD0043,2024-03-12,10,1180.14,35.29,BANK_TRANSFER,USD,STORE,NORTE
TXN004060,CUST0041,PROD0015,2024-05-19,7,1203.84,31.64,CRYPTO,USD,ONLINE,ORIENTE
TXN004061,CUST0095,PROD0041,2024-07-02,3,1350.95,36.64,CRYPTO,EUR,ONLINE,ORIENTE
TXN004062,CUST0099,PROD0047,2024-09-21,7,497.64,27.69,DEBIT_CARD,USD,STORE,ORIENTE
TXN004063,CUST0034,PROD0038,2024-08-25,5,760.34,5.02,PAYPAL,PEN,MOBILE_APP,SUR
TXN004064,CUST0025,PROD0031,2024-01-26,8,1657.86,13.19,CRYPTO,USD,STORE,NORTE
TXN004057,CUST0052,PROD0043,2024-07-27,5,157.68,4.45,CREDIT_CARD,USD,MOBILE_APP,NORTE
TXN004066,CUST0022,PROD0016,2024-08-31,9,834.33,18.3,PAYPAL,EUR,ONLINE,ORIENTE
TXN004067,CUST0027,PROD0011,2024-07-21,8,647.56,12.64,DEBIT_CARD,EUR,PHONE,CENTRO
TXN004068,CUST0003,PROD0017,2024-02-19,4,787.13,18.5,BANK_TRANSFER,PEN,ONLINE,SUR
TXN004068,CUST0081,PROD0042,20240116,5,1001.43,,BANK_TRANSFER,PEN,PHONE,ORIENTE
TXN004070,CUST0009,PROD0010,2024-11-13,3,434.54,46.69,PAYPAL,EUR,ONLINE,NORTE
TXN004071,CUST0041,PROD0047,2024-05-14,5,1031.12,2.28,PAYPAL,PEN,STORE,SUR
TXN004072,CUST0063,PROD0017,2024-10-07,10,133.74,23.41,BANK_TRANSFER,USD,ONLINE,NORTE
TXN004073,CUST0074,PROD0034,2024-03-12,1,1549.76,31.34,CREDIT_CARD,EUR,MOBILE_APP,ORIENTE
TXN004074,CUST0063,PROD0042,2024-05-01,8,888.35,14.16,DEBIT_CARD,PEN,MOBILE_APP,CENTRO
TXN004075,CUST0010,PROD0015,2024-08-23,6,1830.34,7.15,PAYPAL,EUR,MOBILE_APP,NORTE
TXN004076,CUST0077,PROD0031,2024-08-12,5,539.88,13.61,DEBIT_CARD,USD,MOBILE_APP,ORIENTE
TXN004077,CUST0078,PROD0026,2024-06-24,1,321.45,10.23,PAYPAL,PEN,ONLINE,SUR
TXN004078,CUST0086,PROD0025,2024-07-16,10,595.78,23.37,CRYPTO,EUR,ONLINE,ORIENTE
TXN004077,CUST0070,PROD0046,2024-01-01,7,1494.83,9.14,CRYPTO,PEN,STORE,NORTE
TXN004080,CUST0095,PROD0027,17/05/2024,1,250.11,7.25,CREDIT_CARD,USD,PHONE,NORTE
TXN004081,CUST0010,PROD0037,2024-08-30,3,-10,32.19,CREDIT_CARD,PEN,ONLINE,CENTRO
TXN004082,CUST0008,PROD0028,2024-06-09,1,542.23,40.41,CRYPTO,USD,MOBILE_APP,NORTE
TXN004083,CUST0075,PROD0029,2024-09-27,1,1688.41,18.31,CASH,EUR,PHONE,CENTRO
TXN004084,CUST0030,PROD0033,2024-02-27,10,1438.48,49.83,DEBIT_CARD,PEN,PHONE,CENTRO
TXN004085,CUST0054,PROD0020,2024-05-20,5,1163.2,44.75,CRYPTO,USD,ONLINE,NORTE
TXN004086,CUST0019,PROD0050,2024-11-23,6,1537.79,9.72,CASH,PEN,MOBILE_APP,ORIENTE
TXN004087,CUST0012,PROD0007,2024-03-19,8,461.36,36.11,BANK_TRANSFER,USD,PHONE,CENTRO
TXN004088,CUST0048,PROD0034,04-30-2024,2,386.56,21.48,DEBIT_CARD,EUR,ONLINE,NORTE
TXN004089,CUST0099,PROD0044,2024-03-05,10,917.89,36.86,BANK_TRANSFER,EUR,MOBILE_APP,SUR
TXN004090,CUST0085,PROD0020,2024-12-14,9,737.84,49.38,CREDIT_CARD,EUR,PHONE,NORTE
TXN004091,CUST0032,PROD0021,2024-06-03,10,431.4,32.81,PAYPAL,EUR,STORE,SUR
TXN004092,CUST0065,PROD0045,2024-01-11,1,1294.88,13.97,CASH,USD,PHONE,SUR
TXN004093,CUST0086,PROD0001,2024-01-20,6,829.64,45.99,CREDIT_CARD,PEN,PHONE,CENTRO
TXN004094,CUST0020,PROD0013,2024-04-13,4,573.83,9.7,BANK_TRANSFER,USD,STORE,ORIENTE
TXN004095,CUST0090,PROD0010,2024-11-01,9,299.08,0.41,CRYPTO,PEN,STORE,ORIENTE
TXN004096,CUST0003,PROD0034,2024-06-28,6,1061.42,3.22,CRYPTO,PEN,STORE,CENTRO
TXN004097,CUST0087,PROD0044,2024-06-16,4,1184.32,38.87,CASH,PEN,STORE,ORIENTE
TXN004098,CUST0046,PROD0026,2024-04-01,7,1678.73,35.4,CREDIT_CARD,PEN,STORE,NORTE
TXN004099,CUST0091,PROD0044,2024-07-07,9,314.39,47.31,CRYPTO,EUR,MOBILE_APP,NORTE
TXN004100,CUST0033,PROD0026,2024-03-18,9,504.34,0.46,BANK_TRANSFER,EUR,PHONE,ORIENTE
TXN004101,CUST0043,PROD0022,2024-02-08,8,-10,16.22,DEBIT_CARD,USD,ONLINE,CENTRO
TXN004102,CUST0026,PROD0041,2024-10-28,8,304.84,38.83,DEBIT_CARD,EUR,PHONE,SUR
TXN004103,CUST0083,PROD0047,2024-10-07,6,442.03,49.36,CRYPTO,EUR,PHONE,SUR
TXN004104,CUST0021,PROD0021,2024-11-04,7,711.02,8.17,BANK_TRANSFER,USD,ONLINE,NORTE
TXN004105,CUST0026,PROD0023,2024-04-14,3,1669.63,19.48,CASH,EUR,STORE,ORIENTE
TXN004106,CUST0083,PROD0033,2024-05-22,2,465.73,40.64,CRYPTO,PEN,STORE,CENTRO
TXN004107,CUST0015,PROD0019,2024-11-19,10,517.68,5.15,BANK_TRANSFER,PEN,STORE,CENTRO
TXN004108,CUST0038,PROD0001,2024-11-01,1,862.53,35.18,CRYPTO,USD,MOBILE_APP,CENTRO
TXN004109,CUST0020,PROD0031,2024-06-09,1,1473.97,2.74,DEBIT_CARD,PEN,MOBILE_APP,NORTE
TXN004110,CUST0005,PROD0026,2024-01-19,4,1073.53,47.93,CRYPTO,USD,PHONE,CENTRO
TXN004111,CUST0044,PROD0014,2024-01-31,4,716.87,16.47,CREDIT_CARD,EUR,PHONE,SUR
TXN004112,CUST0099,PROD0021,2024-05-14,3,1147.76,16.68,DEBIT_CARD,PEN,MOBILE_APP,ORIENTE
TXN004113,CUST0095,PROD0033,2024-12-05,8,978.4,40.07,DEBIT_CARD,EUR,STORE,ORIENTE
TXN004114,CUST0094,PROD0038,2024-11-14,8,1585.29,47.15,CREDIT_CARD,EUR,MOBILE_APP,NORTE
TXN004115,CUST0040,PROD0001,2024-11-16,7,1657.96,25.75,CREDIT_CARD,EUR,MOBILE_APP,ORIENTE
TXN004116,CUST0018,PROD0013,20240722,10,1594.07,0.59,CREDIT_CARD,USD,PHONE,NORTE
TXN004117,CUST0078,PROD0038,2024-05-01,8,707.7,47.3,CRYPTO,USD,STORE,CENTRO
TXN004112,CUST0094,PROD0010,2024-09-23,7,444.1,,,USD,ONLINE,ORIENTE
TXN004119,CUST0042,PROD0005,2024-06-24,2,1558.91,28.68,DEBIT_CARD,PEN,STORE,SUR
TXN004120,CUST0007,PROD0046,2024-02-19,7,1668.9,8.28,CREDIT_CARD,PEN,MOBILE_APP,NORTE
TXN004116,CUST0060,PROD0038,2024-09-16,3,703.0,9.25,CASH,EUR,STORE,NORTE
TXN004122,CUST0054,PROD0021,2024-04-02,1,1236.38,37.71,BANK_TRANSFER,PEN,MOBILE_APP,NORTE
TXN004123,CUST0014,PROD0038,2024-03-04,4,1329.94,7.1,DEBIT_CARD,USD,PHONE,ORIENTE
TXN004124,CUST0087,PROD0006,2024-11-27,10,692.59,24.22,PAYPAL,EUR,ONLINE,NORTE
TXN004125,CUST0027,PROD0013,2024-12-30,6,956.63,39.94,PAYPAL,PEN,ONLINE,SUR
TXN004126,CUST0012,PROD0045,2024-06-17,10,1045.94,12.47,CASH,PEN,PHONE,ORIENTE
TXN004127,CUST0031,PROD0004,2024-03-18,7,1687.78,8.0,CRYPTO,PEN,STORE,ORIENTE
TXN004128,CUST0022,PROD0022,2024-09-25,10,197.55,37.32,PAYPAL,USD,STORE,SUR
TXN004129,CUST0069,PROD0029,2024-06-25,10,61.61,46.92,CRYPTO,EUR,STORE,ORIENTE
TXN004130,CUST0017,PROD0043,2024-08-28,1,1310.74,46.49,BANK_TRANSFER,PEN,ONLINE,NORTE
TXN004131,CUST0010,PROD0050,2024-11-23,2,1363.13,11.42,BANK_TRANSFER,USD,MOBILE_APP,ORIENTE
TXN004122,CUST0082,PROD0035,2024-05-02,4,1392.59,,,PEN,PHONE,CENTRO
TXN004133,CUST0023,PROD0035,2024-04-18,2,1585.49,7.39,CRYPTO,USD,ONLINE,CENTRO
TXN004134,CUST0066,PROD0022,2024-02-12,3,256.47,12.09,PAYPAL,EUR,ONLINE,CENTRO
TXN004135,CUST0072,PROD0022,2024-03-09,9,77.16,,,EUR,PHONE,NORTE
TXN004136,CUST0018,PROD0017,2024-03-21,5,1023.36,19.72,PAYPAL,USD,PHONE,ORIENTE
TXN004137,CUST0044,PROD0011,2024-11-04,1,1429.91,,,EUR,MOBILE_APP,ORIENTE
TXN004138,CUST0045,PROD0039,2024-03-27,8,835.76,12.99,BANK_TRANSFER,EUR,PHONE,NORTE
TXN004139,CUST0092,PROD0038,2024-07-09,10,1783.71,,BANK_TRANSFER,EUR,ONLINE,SUR
TXN004140,CUST0047,PROD0031,2024-01-07,1,1366.86,36.7,CREDIT_CARD,EUR,PHONE,SUR
TXN004141,CUST0059,PROD0014,2024-08-08,6,237.08,39.09,PAYPAL,EUR,MOBILE_APP,ORIENTE
TXN004142,CUST0012,PROD0048,2024-07-15,9,955.19,43.21,CRYPTO,EUR,STORE,SUR
TXN004143,CUST0024,PROD0047,2024-02-22,3,1405.41,9.58,BANK_TRANSFER,USD,ONLINE,CENTRO
TXN004144,CUST0088,PROD0042,2024-03-23,6,879.05,42.0,CRYPTO,USD,PHONE,NORTE
TXN004145,CUST0079,PROD0024,2024-04-18,7,1986.75,8.63,CREDIT_CARD,EUR,PHONE,CENTRO
TXN004146,CUST0086,PROD0043,2024-02-21,9,921.35,41.83,BANK_TRANSFER,PEN,STORE,NORTE
TXN004147,CUST0046,PROD0049,2024-06-06,4,664.38,28.38,BANK_TRANSFER,PEN,ONLINE,CENTRO
TXN004148,CUST0054,PROD0027,2024-07-02,2,1658.29,29.41,CASH,PEN,MOBILE_APP,CENTRO
TXN004147,CUST0064,PROD0039,2024-02-09,4,976.8,47.34,BANK_TRANSFER,EUR,ONLINE,CENTRO
TXN004150,CUST0040,PROD0012,2024-03-15,6,0,19.18,BANK_TRANSFER,USD,MOBILE_APP,NORTE
TXN004151,CUST0010,PROD0013,2024-03-27,8,1604.65,14.79,CRYPTO,EUR,PHONE,SUR
TXN004152,CUST0096,PROD0037,2024-08-24,7,540.09,,CREDIT_CARD,EUR,STORE,SUR
TXN004153,CUST0029,PROD0019,2024-06-13,6,1980.78,34.06,PAYPAL,EUR,ONLINE,NORTE
TXN004154,CUST0075,PROD0030,2024-01-26,4,183.63,9.18,PAYPAL,PEN,STORE,SUR
TXN004155,CUST0037,PROD0020,2024-07-31,3,1663.22,6.05,CRYPTO,PEN,STORE,SUR
TXN004156,CUST0002,PROD0043,2024-03-26,10,999999.99,18.63,CREDIT_CARD,PEN,MOBILE_APP,SUR
TXN004157,CUST0012,PROD0021,2024-11-12,2,1702.57,48.21,BANK_TRANSFER,USD,ONLINE,CENTRO
TXN004158,CUST0065,PROD0029,2024-03-18,1,1256.11,13.14,PAYPAL,PEN,MOBILE_APP,CENTRO
TXN004159,CUST0001,PROD0036,2024-08-21,8,296.26,25.67,DEBIT_CARD,PEN,MOBILE_APP,ORIENTE
TXN004160,CUST0100,PROD0047,03-06-2024,6,26.89,40.43,CASH,EUR,STORE,NORTE
TXN004161,CUST0085,PROD0017,2024-09-07,8,1533.81,34.68,CRYPTO,USD,MOBILE_APP,SUR
TXN004162,CUST0023,PROD0048,2024-10-13,8,1034.74,10.21,CRYPTO,PEN,MOBILE_APP,SUR
TXN004163,CUST0063,PROD0015,2024-05-26,1,1688.93,28.7,DEBIT_CARD,PEN,PHONE,SUR
TXN004164,CUST0026,PROD0002,2024-12-24,2,1138.42,15.84,CREDIT_CARD,EUR,PHONE,SUR
TXN004165,CUST0080,PROD0027,2024-06-23,1,999999.99,7.63,CASH,USD,MOBILE_APP,SUR
TXN004166,CUST0077,PROD0012,2024-10-23,5,1382.26,3.93,CASH,USD,STORE,NORTE
TXN004167,CUST0050,PROD0001,2024-12-21,7,1511.68,30.59,DEBIT_CARD,USD,STORE,SUR
TXN004168,CUST0045,PROD0038,2024-04-26,2,207.33,39.71,CASH,EUR,STORE,NORTE
TXN004169,CUST0076,PROD0024,2024-07-13,9,1829.61,18.51,BANK_TRANSFER,USD,PHONE,NORTE
TXN004170,CUST0043,PROD0032,20240729,10,1923.07,22.08,BANK_TRANSFER,PEN,STORE,CENTRO
TXN004171,CUST0073,PROD0016,2024-05-27,1,1936.27,23.35,DEBIT_CARD,USD,PHONE,CENTRO
TXN004172,CUST0065,PROD0043,2024-12-26,7,58.94,4.62,CASH,USD,ONLINE,SUR
TXN004173,CUST0047,PROD0020,2024-01-30,6,1401.37,11.25,CREDIT_CARD,USD,STORE,CENTRO
TXN004165,CUST0047,PROD0027,2024-07-22,8,1312.59,,BANK_TRANSFER,EUR,PHONE,CENTRO
TXN004175,CUST0062,PROD0017,2024-10-22,6,31.48,30.39,CRYPTO,EUR,STORE,NORTE
TXN004176,CUST0025,PROD0035,2024-10-30,8,1583.45,45.91,PAYPAL,EUR,PHONE,NORTE
TXN004177,CUST0030,PROD0020,2024-10-09,5,113.74,23.19,PAYPAL,EUR,ONLINE,SUR
TXN004169,CUST0043,PROD0016,2024-02-15,3,1871.03,2.51,PAYPAL,EUR,MOBILE_APP,SUR
TXN004179,CUST0058,PROD0018,2024-04-01,1,767.36,46.22,DEBIT_CARD,PEN,PHONE,NORTE
TXN004180,CUST0021,PROD0015,2024-02-14,4,1312.24,0.81,DEBIT_CARD,PEN,STORE,SUR
TXN004181,CUST0059,PROD0013,01-09-2024,3,1942.36,4.81,DEBIT_CARD,PEN,ONLINE,ORIENTE
TXN004182,CUST0005,PROD0006,2024-08-10,2,885.63,19.08,CASH,EUR,STORE,ORIENTE
TXN004183,CUST0019,PROD0002,2024-08-20,8,296.14,8.65,BANK_TRANSFER,PEN,ONLINE,ORIENTE
TXN004184,CUST0018,PROD0013,2024-04-13,5,1552.7,15.21,CREDIT_CARD,USD,STORE,NORTE
TXN004185,CUST0013,PROD0026,2024-09-27,7,1395.0,28.45,DEBIT_CARD,USD,MOBILE_APP,NORTE
TXN004186,CUST0018,PROD0030,2024-02-26,7,1724.81,27.55,CRYPTO,EUR,MOBILE_APP,ORIENTE
TXN004187,CUST0071,PROD0049,2024-03-07,6,163.12,12.59,BANK_TRANSFER,USD,STORE,SUR
TXN004188,CUST0085,PROD0014,2024-12-23,2,1753.58,15.67,CASH,PEN,MOBILE_APP,ORIENTE
TXN004189,CUST0033,PROD0020,2024-12-06,4,740.94,27.64,CRYPTO,USD,STORE,SUR
TXN004190,CUST0059,PROD0006,2024-05-13,9,1120.27,40.54,PAYPAL,USD,STORE,CENTRO
TXN004191,CUST0007,PROD0011,2024-12-05,9,214.8,18.74,BANK_TRANSFER,EUR,STORE,NORTE
TXN004192,CUST0010,PROD0050,2024-08-10,4,958.35,12.42,CRYPTO,USD,STORE,SUR
TXN004193,CUST0090,PROD0007,2024-10-06,6,294.3,40.11,CASH,USD,MOBILE_APP,ORIENTE
TXN004194,CUST0072,PROD0036,2024-01-01,7,1346.54,,DEBIT_CARD,PEN,ONLINE,SUR
TXN004195,CUST0094,PROD0048,2024-04-28,4,1774.46,19.09,CASH,USD,MOBILE_APP,SUR
TXN004196,CUST0016,PROD0007,2024-04-19,5,721.01,3.87,PAYPAL,EUR,STORE,NORTE
TXN004197,CUST0015,PROD0036,2024-02-01,10,434.29,12.68,DEBIT_CARD,PEN,ONLINE,CENTRO
TXN004198,CUST0075,PROD0039,2024-11-20,1,1443.35,1.61,DEBIT_CARD,EUR,ONLINE,NORTE
TXN004199,CUST0055,PROD0017,2024-08-27,6,1136.46,43.38,DEBIT_CARD,EUR,PHONE,NORTE
TXN004200,CUST0046,PROD0006,2024-03-15,3,276.12,9.26,DEBIT_CARD,PEN,PHONE,CENTRO
TXN004201,CUST0028,PROD0024,2024-10-01,8,229.02,5.66,CREDIT_CARD,USD,MOBILE_APP,CENTRO
TXN004202,CUST0068,PROD0001,15/03/2024,5,98.96,,DEBIT_CARD,EUR,MOBILE_APP,NORTE
TXN004203,CUST0071,PROD0018,2024-01-15,8,418.74,13.44,DEBIT_CARD,EUR,STORE,SUR
TXN004204,CUST0044,PROD0050,2024-10-15,7,762.27,33.29,CASH,PEN,STORE,NORTE
TXN004205,CUST0067,PROD0010,2024-07-18,8,1219.85,8.52,BANK_TRANSFER,USD,ONLINE,NORTE
TXN004206,CUST0006,PROD0032,2024-02-16,7,1441.45,9.41,PAYPAL,PEN,ONLINE,SUR
TXN004207,CUST0028,PROD0044,2024-04-29,7,1691.41,40.08,BANK_TRANSFER,USD,PHONE,NORTE
TXN004208,CUST0058,PROD0048,2024-02-12,2,1920.82,6.65,CASH,USD,STORE,CENTRO
TXN004209,CUST0030,PROD0027,2024-03-28,2,789.07,7.06,PAYPAL,USD,PHONE,NORTE
TXN004210,CUST0073,PROD0005,2024-05-27,9,1549.31,49.15,CREDIT_CARD,USD,ONLINE,SUR
TXN004211,CUST0094,PROD0036,2024-04-14,2,1286.66,43.43,PAYPAL,EUR,MOBILE_APP,ORIENTE
TXN004212,CUST0090,PROD0038,2024-03-29,5,1774.4,18.08,CRYPTO,EUR,MOBILE_APP,NORTE
TXN004213,CUST0093,PROD0044,2024-10-01,10,1500.59,1.42,CRYPTO,USD,ONLINE,SUR
TXN004214,CUST0011,PROD0007,2024-05-27,8,913.49,17.97,CRYPTO,PEN,ONLINE,ORIENTE
TXN004215,CUST0059,PROD0024,2024-03-10,4,1318.98,35.27,BANK_TRANSFER,EUR,ONLINE,ORIENTE
TXN004216,CUST0032,PROD0005,2024-07-08,5,997.67,8.09,CREDIT_CARD,EUR,MOBILE_APP,CENTRO
TXN004217,CUST0034,PROD0024,2024-05-09,1,1877.68,10.75,BANK_TRANSFER,PEN,ONLINE,NORTE
TXN004218,CUST0073,PROD0015,20240423,6,1308.98,21.23,CRYPTO,EUR,MOBILE_APP,ORIENTE
TXN004219,CUST0068,PROD0023,2024-06-25,2,320.21,11.38,PAYPAL,EUR,STORE,NORTE
TXN004220,CUST0032,PROD0025,2024-11-29,8,874.62,27.61,CREDIT_CARD,EUR,STORE,CENTRO
TXN004221,CUST0046,PROD0028,2024-12-23,5,825.22,31.79,CRYPTO,PEN,MOBILE_APP,NORTE
TXN004222,CUST0093,PROD0014,2024-06-05,3,1687.12,0.67,PAYPAL,PEN,ONLINE,CENTRO
TXN004223,CUST0064,PROD0038,2024-05-27,10,736.71,12.52,BANK_TRANSFER,PEN,MOBILE_APP,NORTE
TXN004224,CUST0065,PROD0028,2024-12-27,9,1380.94,4.48,CASH,USD,MOBILE_APP,CENTRO
TXN004225,CUST0023,PROD0043,01-05-2024,2,1415.54,32.15,DEBIT_CARD,EUR,ONLINE,ORIENTE
TXN004226,CUST0086,PROD0034,2024-06-22,5,1193.76,38.63,PAYPAL,PEN,ONLINE,ORIENTE
TXN004227,CUST0062,PROD0013,2024-04-07,4,1831.76,14.74,CREDIT_CARD,PEN,MOBILE_APP,ORIENTE
TXN004228,CUST0037,PROD0025,2024-12-17,8,1126.43,35.62,CASH,EUR,STORE,NORTE
TXN004229,CUST0088,PROD0044,2024-11-15,10,1912.1,21.95,DEBIT_CARD,USD,ONLINE,CENTRO
TXN004230,CUST0018,PROD0022,2024-03-21,9,306.11,5.47,CASH,PEN,ONLINE,ORIENTE
TXN004231,CUST0094,PROD0016,2024-04-29,3,255.2,17.14,CREDIT_CARD,USD,ONLINE,SUR
TXN004232,CUST0084,PROD0012,2024-08-29,2,824.51,42.13,DEBIT_CARD,PEN,STORE,SUR
TXN004233,CUST0070,PROD0033,2024-06-22,4,1627.73,33.03,CREDIT_CARD,EUR,PHONE,CENTRO
TXN004234,CUST0059,PROD0025,2024-08-18,9,385.15,0.89,CRYPTO,USD,MOBILE_APP,CENTRO
TXN004235,CUST0046,PROD0004,2024-04-24,4,1292.79,24.44,DEBIT_CARD,EUR,PHONE,SUR
TXN004236,CUST0045,PROD0014,2024-03-27,10,151.22,16.16,CASH,PEN,STORE,ORIENTE
TXN004237,CUST0015,PROD0038,20240821,7,1581.78,39.57,CASH,PEN,STORE,SUR
TXN004238,CUST0044,PROD0044,2024-09-13,7,1409.07,44.52,CREDIT_CARD,USD,STORE,SUR
TXN004239,CUST0019,PROD0009,2024-04-27,5,1784.0,4.36,CASH,PEN,ONLINE,SUR
TXN004240,CUST0063,PROD0025,2024-05-22,2,1494.06,3.18,CRYPTO,EUR,ONLINE,ORIENTE
TXN004241,CUST0058,PROD0043,2024-07-20,6,273.11,22.13,DEBIT_CARD,EUR,STORE,NORTE
TXN004242,CUST0005,PROD0021,2024-12-20,7,1929.86,4.52,CREDIT_CARD,PEN,STORE,SUR
TXN004243,CUST0091,PROD0021,2024-04-24,4,1718.77,13.1,BANK_TRANSFER,EUR,PHONE,CENTRO
TXN004244,CUST0003,PROD0045,2024-04-07,3,999999.99,45.11,BANK_TRANSFER,EUR,ONLINE,NORTE
TXN004245,CUST0015,PROD0028,2024-01-04,8,743.41,32.58,CREDIT_CARD,PEN,STORE,ORIENTE
TXN004246,CUST0098,PROD0021,2024-04-12,1,625.63,2.41,CREDIT_CARD,PEN,ONLINE,CENTRO
TXN004247,CUST0045,PROD0003,2024-09-07,3,1157.84,30.88,DEBIT_CARD,USD,ONLINE,CENTRO
TXN004248,CUST0074,PROD0015,2024-04-11,1,1800.39,13.88,BANK_TRANSFER,USD,PHONE,CENTRO
TXN004249,CUST0053,PROD0030,2024-04-16,8,0,32.32,BANK_TRANSFER,PEN,ONLINE,ORIENTE
TXN004250,CUST0099,PROD0020,2024-11-19,4,121.31,34.42,BANK_TRANSFER,EUR,ONLINE,NORTE
TXN004251,CUST0002,PROD0001,2024-03-31,4,500.5,8.57,CASH,PEN,PHONE,ORIENTE
TXN004252,CUST0074,PROD0024,2024-04-01,5,1857.68,9.27,DEBIT_CARD,USD,ONLINE,NORTE
TXN004253,CUST0058,PROD0031,2024-01-13,7,341.32,8.46,DEBIT_CARD,EUR,ONLINE,NORTE
TXN004254,CUST0080,PROD0035,2024-11-30,9,1241.57,4.95,CASH,PEN,ONLINE,ORIENTE
TXN004255,CUST0072,PROD0037,2024-08-08,8,978.3,13.5,CASH,EUR,STORE,NORTE
TXN004256,CUST0009,PROD0021,2024-02-09,1,128.61,27.5,PAYPAL,USD,ONLINE,ORIENTE
